comment_id,raw_text,selection_strategy,rule_STANDARDIZATION,rule_STANDARDIZATION_conf,emb_STANDARDIZATION_score,weak_STANDARDIZATION,rule_PSEUDO_INDIVIDUALIZATION,rule_PSEUDO_INDIVIDUALIZATION_conf,emb_PSEUDO_INDIVIDUALIZATION_score,weak_PSEUDO_INDIVIDUALIZATION,rule_COMMODIFICATION_MARKET_LOGIC,rule_COMMODIFICATION_MARKET_LOGIC_conf,emb_COMMODIFICATION_MARKET_LOGIC_score,weak_COMMODIFICATION_MARKET_LOGIC,rule_REGRESSIVE_LISTENING,rule_REGRESSIVE_LISTENING_conf,emb_REGRESSIVE_LISTENING_score,weak_REGRESSIVE_LISTENING,rule_AFFECTIVE_PREPACKAGING,rule_AFFECTIVE_PREPACKAGING_conf,emb_AFFECTIVE_PREPACKAGING_score,weak_AFFECTIVE_PREPACKAGING,rule_FORMAL_RESISTANCE,rule_FORMAL_RESISTANCE_conf,emb_FORMAL_RESISTANCE_score,weak_FORMAL_RESISTANCE,human_STANDARDIZATION,human_PSEUDO_INDIVIDUALIZATION,human_COMMODIFICATION_MARKET_LOGIC,human_REGRESSIVE_LISTENING,human_AFFECTIVE_PREPACKAGING,human_FORMAL_RESISTANCE,annotator_notes
UgymcasZ6ToAfEhYfDV4AaABAg,What a gay song,entropy,False,0.0,0.3989885449409485,False,False,0.0,0.29548877477645874,False,False,0.0,0.39465010166168213,False,False,0.0,0.3721689283847809,False,False,0.0,0.4239281713962555,False,False,0.0,0.39253702759742737,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg,"Finally, real music with real-life lyrics. Society has been starving for some real and honest music.",disagreement,False,0.0,0.505376398563385,False,False,0.0,0.5212388038635254,False,False,0.0,0.5699872970581055,False,False,0.0,0.5071905851364136,False,False,0.0,0.6053887605667114,False,False,0.0,0.5121814012527466,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg.AB6TvNcDEKvAEYfDYjC4JN,"there's plenty of ""real Music""",disagreement,False,0.0,0.5618197917938232,False,False,0.0,0.5283377170562744,False,False,0.0,0.538826584815979,False,False,0.0,0.6037059426307678,False,False,0.0,0.45730334520339966,False,False,0.0,0.5658935308456421,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg.AB6TvNcDEKvAGhocE82QTl,Shes literally an industry plant,entropy,False,0.0,0.3969310522079468,False,False,0.0,0.5229692459106445,False,True,0.88,0.44780442118644714,True,False,0.0,0.18970613181591034,False,False,0.0,0.22507637739181519,False,False,0.0,0.27718549966812134,False,,,,,,,
Ugy7D9XhIFdV8-HIzNN4AaABAg.A455GsP2sDCAFyfYjsbjin,I like music because of this it’s art so it doesn’t have a specific meaning it’s for the listener to interpret as they want,disagreement,False,0.0,0.5339380502700806,False,False,0.0,0.5186179280281067,False,False,0.0,0.6110025644302368,False,False,0.0,0.5592667460441589,False,False,0.0,0.46165087819099426,False,False,0.0,0.5501258373260498,False,,,,,,,
UgyVD4rjaLnFkCf7r2d4AaABAg.ABdx4fos4X4AD3Is7tyIha,I actually think  that’s what she singing about,entropy,False,0.0,0.3682486116886139,False,False,0.0,0.38501182198524475,False,False,0.0,0.40148356556892395,False,False,0.0,0.39137107133865356,False,False,0.0,0.35273322463035583,False,False,0.0,0.38768836855888367,False,,,,,,,
UgwkalQyEMQ5zbtEDMh4AaABAg.AFDv6h8tU5OAFLV26-iZnZ,She is bloody amazing I'm hooked it's a song u can listen over and over to ❤ the words and the the background music,near_threshold,False,0.0,0.33528271317481995,False,False,0.0,0.39036762714385986,False,False,0.0,0.3366732597351074,False,True,0.82,0.3799488842487335,True,False,0.0,0.28845536708831787,False,False,0.0,0.4036715626716614,False,,,,,,,
Ugx8J0CMncqSN4PGNSF4AaABAg,"There are voices, music, beats and lyrics that come along every now and again that are just a cut above.",disagreement,False,0.0,0.48722171783447266,False,False,0.0,0.47677087783813477,False,False,0.0,0.5093554258346558,False,False,0.0,0.4960559010505676,False,False,0.0,0.45845964550971985,False,False,0.0,0.5219225287437439,False,,,,,,,
UgyEPsNjwxipqOebpIB4AaABAg.9N4y6fI6cDNA7ILebk0I0D,Please todays music is terrible no feelings. The artist and writers put no passion into their music. There is no more stories just words put together . The industry leaders push what they want not really what the fans want.,disagreement,False,0.0,0.4884274899959564,False,False,0.0,0.49052637815475464,False,False,0.0,0.6192487478256226,False,False,0.0,0.6420416831970215,False,False,0.0,0.48488694429397583,False,False,0.0,0.5207858085632324,False,,,,,,,
UgyEPsNjwxipqOebpIB4AaABAg.9N4y6fI6cDNA8fVbw5xXQi,It's here. Some amazzziinnnggg artists. Listen,near_threshold,False,0.0,0.366057425737381,False,False,0.0,0.34977099299430847,False,False,0.0,0.40412044525146484,False,False,0.0,0.4441587030887604,False,False,0.0,0.29827871918678284,False,False,0.0,0.4163411259651184,False,,,,,,,
UgwVQV13c-DbrxRTF-d4AaABAg.9BS8CE0DGEN9CHW_qO_mlS,Timeless song. You don't get many like that with today's music.,entropy,False,0.0,0.5416901111602783,False,False,0.0,0.45926302671432495,False,False,0.0,0.4587911367416382,False,False,0.0,0.49422821402549744,False,False,0.0,0.4570992588996887,False,False,0.0,0.5314435958862305,False,,,,,,,
Ugw-mtg9NC-3J-ciJw54AaABAg.8hk7fLwIgaj8maxfAL7cEQ,That's what I call art,near_threshold,False,0.0,0.37134867906570435,False,False,0.0,0.49095284938812256,False,False,0.0,0.40025126934051514,False,False,0.0,0.47936755418777466,False,False,0.0,0.46279823780059814,False,False,0.0,0.48301008343696594,False,,,,,,,
UgzdIw9UfSzCtzPDDLx4AaABAg.9HrMTeQ2fww9u0KIYEUvnD,I just lost my dog today and this song came to my mind and hit stuck so I came here 😢,entropy,False,0.0,0.37848323583602905,False,False,0.0,0.3210199475288391,False,False,0.0,0.3790268301963806,False,False,0.0,0.33472779393196106,False,False,0.0,0.34078770875930786,False,False,0.0,0.4442708492279053,False,,,,,,,
UgzdIw9UfSzCtzPDDLx4AaABAg.9HrMTeQ2fww9mvteQz7xXk,The power on music,disagreement,False,0.0,0.5177256464958191,False,False,0.0,0.5249361395835876,False,False,0.0,0.5140886902809143,False,False,0.0,0.5726140737533569,False,False,0.0,0.4567473530769348,False,False,0.0,0.5982087850570679,False,,,,,,,
UgzunYb_li-yj5M_JTp4AaABAg.9x_GP8LzPeh9yXE4Db92Rp,A lot of artist wrote their music based off feelings. That's the best kind of music to me.,disagreement,False,0.0,0.45342734456062317,False,False,0.0,0.5114001631736755,False,False,0.0,0.4938100576400757,False,False,0.0,0.5320053100585938,False,False,0.0,0.5086759328842163,False,False,0.0,0.5147924423217773,False,,,,,,,
UgzunYb_li-yj5M_JTp4AaABAg.9x_GP8LzPeh9zldn8k5FTE,"it's not music. it's you, music just amplifies you",disagreement,False,0.0,0.5066395401954651,False,False,0.0,0.5019243955612183,False,False,0.0,0.5508687496185303,False,False,0.0,0.6306009292602539,False,False,0.0,0.48092496395111084,False,False,0.0,0.5737887620925903,False,,,,,,,
UgwhTrt9kuzGmRceZ_F4AaABAg,"Four years later, he’s still in my heart. Crazy how music can make you feel people and memories again.",entropy,False,0.0,0.3801899552345276,False,False,0.0,0.3138634264469147,False,False,0.0,0.3614751100540161,False,False,0.0,0.4575260281562805,False,False,0.0,0.3897360563278198,False,False,0.0,0.38007259368896484,False,,,,,,,
UgxEdvwCf8Lwk5vbp8t4AaABAg.A4D4eU6IawUA9ZzMksjeTX,"What's wrong with the lyrics and the video I don't understand that's my bad    
can anyone explain",entropy,False,0.0,0.39794763922691345,False,False,0.0,0.24256984889507294,False,False,0.0,0.3841536045074463,False,False,0.0,0.48216891288757324,False,False,0.0,0.3934178948402405,False,False,0.0,0.3948766589164734,False,,,,,,,
UgxtHRl7kZ3A_3K-AsN4AaABAg,exceptional music❤,near_threshold,False,0.0,0.08685153722763062,False,False,0.0,0.23386794328689575,False,False,0.0,0.1011275202035904,False,False,0.0,0.15257661044597626,False,False,0.0,0.17743916809558868,False,False,0.0,0.23391512036323547,False,,,,,,,
Ugzbckk7JVXETJU-6V54AaABAg.A1py9fxESTjA5bae0IuGqA,One of the best songs in 2024⭐⭐⭐⭐⭐🙌,entropy,False,0.0,0.4197348952293396,False,False,0.0,0.35580605268478394,False,False,0.0,0.3686288595199585,False,False,0.0,0.3746297061443329,False,False,0.0,0.35441166162490845,False,False,0.0,0.4344036877155304,False,,,,,,,
UgyBrpK5MLmI5bSkFgt4AaABAg.AAKKe0gN2jkAEGleO9Wdim,Makes sense if you think about it. Most pop artists 2020 onwards just tried to get a viral TikTok sound based song instead,disagreement,False,0.0,0.504593014717102,False,False,0.0,0.4526757597923279,False,False,0.0,0.711815357208252,False,False,0.0,0.6276984214782715,False,False,0.0,0.5064853429794312,False,False,0.0,0.5296981334686279,False,,,,,,,
Ugx3Ung13peYi3bTqZN4AaABAg.A1qIf6KZX5uA4PXaRrljmX,Dude save me I’m a teen and I’m praying this doesn’t happen to me. When this song came out I was so surprised someone was able to put everything I'm going through into this modern song😭. Wish me luck guys.,entropy,False,0.0,0.36895322799682617,False,False,0.0,0.2922366261482239,False,False,0.0,0.31338053941726685,False,False,0.0,0.4004424512386322,False,False,0.0,0.3799193799495697,False,False,0.0,0.40705835819244385,False,,,,,,,
UgwNbSmG3_hvMw-xD_t4AaABAg.A75PtQRiYc_AEE-dqNmZwF,it is a great way to bond and rare that new music resonates to an older generation,disagreement,False,0.0,0.6009122729301453,False,False,0.0,0.47423312067985535,False,False,0.0,0.5567986965179443,False,False,0.0,0.5392137765884399,False,False,0.0,0.46581482887268066,False,False,0.0,0.5149326324462891,False,,,,,,,
UgxEjzSmAC5KxpvQA1F4AaABAg,It’s giving “I make music but graphic design is my passion”,disagreement,False,0.0,0.463601291179657,False,False,0.0,0.5251065492630005,False,False,0.0,0.503319501876831,False,False,0.0,0.5330467224121094,False,False,0.0,0.4933198094367981,False,False,0.0,0.5248255133628845,False,,,,,,,
UgwTBd4O5P5WR75uDtV4AaABAg.A1q3m-REKBrAF1DSmTgelt,​ @BeautifulBackRoadsMO deep music with meaning,disagreement,False,0.0,0.4829287528991699,False,False,0.0,0.4664795398712158,False,False,0.0,0.5178653597831726,False,False,0.0,0.5470864772796631,False,False,0.0,0.6474835872650146,False,False,0.0,0.5933327078819275,False,,,,,,,
Ugyv6ZN_pBhCLTmb3T94AaABAg.A64U8_ZByOnA7mz9mNuWc1,Pluto tv plays music video on their music channels look it up and it’s free but will have to deal with commercials no harm there.,entropy,False,0.0,0.2869231700897217,False,False,0.0,0.3564968705177307,False,False,0.0,0.43821200728416443,False,False,0.0,0.4564018249511719,False,False,0.0,0.2294560968875885,False,False,0.0,0.29008907079696655,False,,,,,,,
Ugx9XeYITHjrPA7n9I54AaABAg.A6Eo_Z0mFaJA6EqVo83ZvB,"really? aaaaaaaaa yes we did it, this is a real slap in the fae of kpopies and shippers",near_threshold,False,0.0,0.1833079606294632,False,False,0.0,0.18573737144470215,False,False,0.0,0.1451081931591034,False,False,0.0,0.12457028031349182,False,False,0.0,0.19270877540111542,False,False,0.0,0.17962302267551422,False,,,,,,,
UgxzOaG5l0Jxvm2FmON4AaABAg,I like this song a lot,entropy,False,0.0,0.3747199773788452,False,False,0.0,0.2922944724559784,False,False,0.0,0.34507715702056885,False,False,0.0,0.34299570322036743,False,False,0.0,0.3878486454486847,False,False,0.0,0.4671420753002167,False,,,,,,,
UgzrYTtksIlh_JDz0rZ4AaABAg.9c6QmeOgp2_9cbd2v2DQDb,"not a song, it's art",disagreement,False,0.0,0.4998190104961395,False,False,0.0,0.4969446063041687,False,False,0.0,0.5754650831222534,False,False,0.0,0.48262205719947815,False,False,0.0,0.4845108687877655,False,False,0.0,0.5003405213356018,False,,,,,,,
UgzqF3LOGYWi9pYV7wR4AaABAg.8wN6pXrZyYC9a-nqoViH4P,"Y'all treat this song like really something, c'mon man it's just a song, it's piece of an art masterpiece but not that masterpiece",disagreement,False,0.0,0.4516960382461548,False,False,0.0,0.47313958406448364,False,False,0.0,0.45836806297302246,False,False,0.0,0.49649012088775635,False,False,0.0,0.46816781163215637,False,False,0.0,0.4905237555503845,False,,,,,,,
Ugycdp1dOGzKAys9MMJ4AaABAg.9_Ixbi7z2vM9_SEaSaCGjZ,This made me realize I was 11 when I first heard this song. That’s insane,entropy,False,0.0,0.38205212354660034,False,False,0.0,0.3406355679035187,False,False,0.0,0.33292052149772644,False,False,0.0,0.3578106164932251,False,False,0.0,0.3807506859302521,False,False,0.0,0.3722285032272339,False,,,,,,,
UgxVhOkN6xz3sutvp2t4AaABAg,The year is 2024 and this is still the most beautiful song,entropy,False,0.0,0.545370876789093,False,False,0.0,0.3505997061729431,False,False,0.0,0.400881826877594,False,False,0.0,0.40396201610565186,False,False,0.0,0.47833091020584106,False,False,0.0,0.39091935753822327,False,,,,,,,
UgwgvYiJxm7UFEs8v9J4AaABAg.ARRgqTR2Be2ARVtyV7OK8-,What a classic this is,near_threshold,False,0.0,0.34610557556152344,False,False,0.0,0.31742918491363525,False,False,0.0,0.2768692076206207,False,False,0.0,0.37025171518325806,False,False,0.0,0.28790685534477234,False,False,0.0,0.37770214676856995,False,,,,,,,
Ugx0CPupZxshSkM94n94AaABAg,Melody and art...,disagreement,False,0.0,0.5769785642623901,False,False,0.0,0.5611146688461304,False,False,0.0,0.6050043702125549,False,False,0.0,0.4946904182434082,False,False,0.0,0.4692995250225067,False,False,0.0,0.5424169301986694,False,,,,,,,
UgyBlNyJJfPJLitrUsN4AaABAg,REAL MUSIC,disagreement,False,0.0,0.5502506494522095,False,False,0.0,0.48436835408210754,False,False,0.0,0.4995737075805664,False,False,0.0,0.609565019607544,False,False,0.0,0.4651041030883789,False,False,0.0,0.5464870929718018,False,,,,,,,
UgxYrsjfgrZLtVKtGT14AaABAg,"This be the theme song for my friend group.
Everytime i hear this song i think about them.",entropy,False,0.0,0.3343087434768677,False,False,0.0,0.33500730991363525,False,False,0.0,0.3641541004180908,False,False,0.0,0.37040501832962036,False,False,0.0,0.4118928909301758,False,False,0.0,0.40042728185653687,False,,,,,,,
UgyjyxF0YylvSxNxTb54AaABAg,"Only song  that doesn’t aggravate me when I hear it a 1,000 times a day 😊",disagreement,False,0.0,0.4928620755672455,False,False,0.0,0.49104464054107666,False,False,0.0,0.4623163938522339,False,False,0.0,0.5006837844848633,False,False,0.0,0.5554468631744385,False,False,0.0,0.5299404859542847,False,,,,,,,
Ugw1GpTFr6to2v28t-d4AaABAg,The same baseline of ...,near_threshold,False,0.0,0.2803480625152588,False,False,0.0,0.2762584686279297,False,False,0.0,0.15274196863174438,False,False,0.0,0.15369665622711182,False,False,0.0,0.22794729471206665,False,False,0.0,0.22782526910305023,False,,,,,,,
UgxNMgx8I3UOPCjaTcV4AaABAg.8v28viUqtcl96qkDLpsrO6,Everything that an artist does is called art.,disagreement,False,0.0,0.4544491171836853,False,False,0.0,0.5426056385040283,False,False,0.0,0.49864113330841064,False,False,0.0,0.5829607248306274,False,False,0.0,0.5027693510055542,False,False,0.0,0.5285861492156982,False,,,,,,,
UgiCgxbv4mKi4XgCoAEC.8HBXIMcglp-8HRHG3LZ5AD,Coldplay talent? music for sad moments but mmmm... Generic sound,disagreement,True,0.8,0.410854309797287,True,False,0.0,0.47042837738990784,False,False,0.0,0.4835730791091919,False,False,0.0,0.524958074092865,False,False,0.0,0.45836177468299866,False,False,0.0,0.5366754531860352,False,,,,,,,
Ugjfe-CJrNlNnHgCoAEC,I wish they still made amazing music like this. Music with unique melodies and lyrics that ignite real emotion from within me,disagreement,False,0.0,0.4696393609046936,False,False,0.0,0.542266845703125,False,False,0.0,0.4951814115047455,False,False,0.0,0.5305604934692383,False,False,0.0,0.5018352270126343,False,False,0.0,0.545086145401001,False,,,,,,,
UghAWk7XAnY0CngCoAEC.871WJpReMJ288S3i2VNI-b,"+MrTheFakilGamingBG There's still good musicians maki'n good music, maki'n art, but in the great midia we've got a big load of fuck and shit...


The music industry has some guilty in this case but the real responsibles are the people who gets it's ears lazy and prefer to listen cheap entertaiment than art, than listen something that make us think.",near_threshold,False,0.0,0.5384197235107422,False,False,0.0,0.4244336485862732,False,False,0.0,0.5328965187072754,False,False,0.0,0.5366349220275879,False,False,0.0,0.37877777218818665,False,False,0.0,0.4486435055732727,False,,,,,,,
Ugwac3eT5W0j-6gsmx94AaABAg,"what's lovely is that in the duration of the song, the scene starts very dark and gloomy but progresses into light and lowkey upbeat. thats probably why they slowed down the video as well, for the sun to rise.",entropy,False,0.0,0.3886110782623291,False,False,0.0,0.26190054416656494,False,False,0.0,0.39031797647476196,False,False,0.0,0.427712619304657,False,False,0.0,0.37101539969444275,False,False,0.0,0.4307019114494324,False,,,,,,,
Ugw90YL_1X9FOE4VUb94AaABAg.ALYv26_pfSeANkKhxq0UXG,You kwon the lyrics?,entropy,False,0.0,0.3784712553024292,False,False,0.0,0.2447149157524109,False,False,0.0,0.32516705989837646,False,False,0.0,0.4330518841743469,False,False,0.0,0.4742753505706787,False,False,0.0,0.3932623267173767,False,,,,,,,
UgwniPlZUFpJIR9zy_14AaABAg,almost 1billion in 2 years. we will be listening to this song for the next 4 generations,entropy,False,0.0,0.48114341497421265,False,False,0.0,0.26256346702575684,False,False,0.0,0.41678163409233093,False,False,0.0,0.47672420740127563,False,False,0.0,0.3136274814605713,False,False,0.0,0.3594683110713959,False,,,,,,,
Ugy1tLJ3Z_Q7FSvrxCR4AaABAg.A0aXNHu5TN1A1Bj-nFowIF,+ some actual talent.,entropy,False,0.0,0.3445405066013336,False,False,0.0,0.391640305519104,False,False,0.0,0.3063247799873352,False,False,0.0,0.32171377539634705,False,False,0.0,0.3435201644897461,False,False,0.0,0.4298129081726074,False,,,,,,,
Ugw5OgFyA5z0WqGS-iV4AaABAg.9uQS1zpbRsm9ugQLzj-ZH7,Beautiful song ❤❤❤❤,entropy,False,0.0,0.38329949975013733,False,False,0.0,0.30634933710098267,False,False,0.0,0.3759486675262451,False,False,0.0,0.32701238989830017,False,False,0.0,0.404451459646225,False,False,0.0,0.4477993845939636,False,,,,,,,
Ugy9x3PqFCSWCwIhdap4AaABAg,"You deserve a grammy brother 
This is art that I’ve been missing since nowadays everything became cold and artists are no more artistic",near_threshold,False,0.0,0.4512353539466858,False,False,0.0,0.42058008909225464,False,False,0.0,0.45078516006469727,False,False,0.0,0.5650684833526611,False,False,0.0,0.46475648880004883,False,False,0.0,0.3720241189002991,False,,,,,,,
UgzTdFjJ4P9qhZ2JJJp4AaABAg.A3AlgDnO3o2A3P-qfXF7nz,pack it up fellas JBoogey806 can't stop listening to this song,entropy,False,0.0,0.3844316601753235,False,False,0.0,0.2509066164493561,False,False,0.0,0.38733556866645813,False,False,0.0,0.39123615622520447,False,False,0.0,0.3526647388935089,False,False,0.0,0.4529075622558594,False,,,,,,,
UgxODtQkDFaSHa09Xj14AaABAg.ABK4jVG0W4kABYwznaw1zl,Pop music is wild,near_threshold,False,0.0,0.6476863622665405,False,False,0.0,0.4963923692703247,False,False,0.0,0.4947570562362671,False,False,0.0,0.5106794834136963,False,False,0.0,0.39002108573913574,False,False,0.0,0.6850981116294861,False,,,,,,,
UgiRqw6ay8Qm-XgCoAEC,this song is one big aesthetic,disagreement,False,0.0,0.4948960542678833,False,False,0.0,0.5814457535743713,False,False,0.0,0.4880450665950775,False,False,0.0,0.5089684724807739,False,False,0.0,0.4821973741054535,False,False,0.0,0.5166735649108887,False,,,,,,,
UgzppktghHLtHgpgiON4AaABAg,10 years later and the song is a hit again.,entropy,False,0.0,0.4647442698478699,False,False,0.0,0.2619157135486603,False,False,0.0,0.4313783645629883,False,False,0.0,0.37222790718078613,False,False,0.0,0.2895446717739105,False,False,0.0,0.29202860593795776,False,,,,,,,
Ugz2rpa_1sxavmgvki14AaABAg,This the yearner song,entropy,False,0.0,0.4333018362522125,False,False,0.0,0.2769094407558441,False,False,0.0,0.3664398789405823,False,False,0.0,0.3287126421928406,False,False,0.0,0.4541475176811218,False,False,0.0,0.46012192964553833,False,,,,,,,
